Trump,Obama
1.6093344155844158,3.8029007335257337
1.6093344155844158,3.502900733525734
1.6093344155844158,3.502900733525734
1.6093344155844158,3.602900733525734
1.6093344155844158,3.852900733525734
2.109334415584416,3.852900733525734
2.109334415584416,3.852900733525734
2.309334415584416,3.852900733525734
2.309334415584416,3.852900733525734
2.309334415584416,3.852900733525734
2.309334415584416,3.852900733525734
2.309334415584416,3.852900733525734
2.809334415584416,3.852900733525734
2.809334415584416,3.852900733525734
2.809334415584416,3.852900733525734
2.809334415584416,3.852900733525734
2.809334415584416,3.852900733525734
2.809334415584416,3.352900733525734
2.809334415584416,3.352900733525734
2.809334415584416,3.352900733525734
2.809334415584416,3.352900733525734
2.809334415584416,3.352900733525734
2.809334415584416,3.352900733525734
2.709334415584416,3.352900733525734
2.5760010822510826,3.352900733525734
2.6260010822510824,3.352900733525734
2.6260010822510824,3.6529007335257337
2.6260010822510824,3.1529007335257337
2.6260010822510824,3.1529007335257337
2.6260010822510824,3.5695674001924003
2.6260010822510824,3.5695674001924003
2.6260010822510824,3.5695674001924003
2.2885010822510825,3.5695674001924003
2.6385010822510826,3.5695674001924003
2.6385010822510826,3.5695674001924003
2.6385010822510826,3.3695674001924
2.1385010822510826,3.3695674001924
2.4385010822510824,3.3695674001924
2.4385010822510824,3.1695674001924
2.4385010822510824,3.6695674001924
2.4385010822510824,3.6695674001924
2.6885010822510824,3.6695674001924
2.6885010822510824,4.3695674001924
2.6885010822510824,4.3695674001924
2.6885010822510824,4.7695674001924
2.6885010822510824,5.5695674001924
2.6885010822510824,5.5695674001924
2.6885010822510824,5.5695674001924
2.6885010822510824,5.5695674001924
2.6260010822510824,5.5695674001924
2.6260010822510824,5.5695674001924
3.1260010822510824,5.5695674001924
3.1260010822510824,5.469567400192401
3.1260010822510824,5.682067400192401
2.826001082251082,5.682067400192401
2.826001082251082,5.682067400192401
2.826001082251082,5.182067400192401
2.726001082251082,5.182067400192401
2.726001082251082,5.182067400192401
2.726001082251082,5.7142102573352584
2.726001082251082,5.7142102573352584
2.726001082251082,5.7142102573352584
2.726001082251082,5.7142102573352584
2.726001082251082,5.7142102573352584
2.726001082251082,5.9642102573352584
2.9260010822510822,5.9642102573352584
3.0623647186147185,5.9642102573352584
3.0290313852813853,5.9642102573352584
3.0290313852813853,6.014210257335258
3.462364718614719,6.014210257335258
3.149864718614719,6.014210257335258
3.149864718614719,6.014210257335258
3.149864718614719,6.014210257335258
3.149864718614719,6.014210257335258
3.149864718614719,5.114210257335258
3.149864718614719,5.647543590668591
3.649864718614719,5.647543590668591
3.649864718614719,5.491988035113035
3.649864718614719,5.891988035113036
3.6081980519480523,5.891988035113036
3.6081980519480523,6.016988035113036
3.6081980519480523,6.016988035113036
3.5581980519480525,6.016988035113036
3.5581980519480525,5.945559463684464
3.5581980519480525,5.445559463684464
3.5581980519480525,4.445559463684464
3.5581980519480525,4.445559463684464
3.5581980519480525,4.624130892255893
3.5581980519480525,4.624130892255893
3.5581980519480525,5.624130892255893
3.5581980519480525,5.624130892255893
3.5581980519480525,5.624130892255893
3.5581980519480525,5.849130892255893
3.5581980519480525,5.849130892255893
3.5581980519480525,5.849130892255893
3.5581980519480525,5.849130892255893
3.5581980519480525,5.849130892255893
3.5581980519480525,5.849130892255893
3.6831980519480525,5.849130892255893
3.6831980519480525,6.182464225589226
3.6831980519480525,5.982464225589226
4.683198051948052,5.982464225589226
4.683198051948052,5.982464225589226
4.819561688311689,5.982464225589226
4.819561688311689,5.982464225589226
4.319561688311689,5.982464225589226
4.319561688311689,5.982464225589226
4.319561688311689,5.932464225589226
4.319561688311689,5.932464225589226
4.319561688311689,5.932464225589226
5.119561688311689,5.932464225589226
5.419561688311688,5.932464225589226
5.586228354978355,5.932464225589226
5.586228354978355,5.632464225589226
4.898728354978355,5.632464225589226
4.898728354978355,5.632464225589226
4.987617243867244,5.632464225589226
4.487617243867244,5.632464225589226
4.487617243867244,5.432464225589226
4.737617243867244,5.432464225589226
4.737617243867244,5.432464225589226
4.737617243867244,5.032464225589226
4.737617243867244,5.032464225589226
4.737617243867244,5.032464225589226
4.612617243867244,5.032464225589226
4.612617243867244,5.532464225589226
4.612617243867244,5.532464225589226
5.412617243867244,5.532464225589226
5.412617243867244,5.532464225589226
5.5042839105339105,5.532464225589226
5.5042839105339105,5.532464225589226
5.640647546897547,5.532464225589226
5.640647546897547,5.919964225589226
5.640647546897547,6.103297558922559
5.640647546897547,6.703297558922559
5.640647546897547,6.803297558922559
5.640647546897547,6.803297558922559
5.640647546897547,6.990797558922559
5.640647546897547,7.240797558922559
5.640647546897547,7.240797558922559
5.540647546897548,7.240797558922559
5.540647546897548,7.240797558922559
5.873980880230881,7.240797558922559
5.873980880230881,7.240797558922559
5.873980880230881,7.455083273208273
6.010344516594517,7.455083273208273
6.010344516594517,7.431273749398749
6.010344516594517,7.281273749398749
6.010344516594517,7.697940416065416
6.34367784992785,7.697940416065416
6.34367784992785,7.697940416065416
6.94367784992785,7.697940416065416
6.94367784992785,7.697940416065416
6.94367784992785,7.697940416065416
6.94367784992785,7.697940416065416
7.74367784992785,7.697940416065416
7.74367784992785,7.785440416065416
7.74367784992785,7.785440416065416
7.74367784992785,7.960440416065416
7.186534992784993,7.960440416065416
7.186534992784993,7.960440416065416
7.186534992784993,7.910440416065416
6.961534992784993,7.910440416065416
6.561534992784993,7.910440416065416
6.561534992784993,7.910440416065416
6.961534992784993,7.910440416065416
6.899034992784993,7.910440416065416
6.899034992784993,8.140440416065417
6.899034992784993,8.140440416065417
6.899034992784993,8.302940416065416
6.899034992784993,8.302940416065416
6.899034992784993,8.302940416065416
6.899034992784993,8.302940416065416
6.899034992784993,8.252940416065416
6.899034992784993,8.252940416065416
6.899034992784993,8.252940416065416
6.899034992784993,7.802940416065415
6.899034992784993,7.502940416065416
6.899034992784993,7.902940416065416
6.899034992784993,7.902940416065416
6.899034992784993,8.036273749398749
6.899034992784993,8.036273749398749
6.899034992784993,7.752940416065416
6.899034992784993,7.752940416065416
6.899034992784993,7.652940416065416
6.899034992784993,7.652940416065416
6.899034992784993,7.652940416065416
6.899034992784993,7.652940416065416
7.092216810966812,7.652940416065416
7.298277417027418,7.652940416065416
7.298277417027418,7.652940416065416
7.298277417027418,7.652940416065416
7.298277417027418,7.652940416065416
7.413092231842232,7.652940416065416
7.413092231842232,8.452940416065417
7.355949374699375,8.452940416065417
8.155949374699375,8.452940416065417
8.11428270803271,8.452940416065417
8.11428270803271,8.452940416065417
8.155949374699375,8.452940416065417
8.155949374699375,8.944607082732084
8.655949374699375,8.944607082732084
9.655949374699375,8.944607082732084
9.655949374699375,8.944607082732084
9.655949374699375,8.944607082732084
9.655949374699375,8.944607082732084
9.870235088985089,8.944607082732084
9.870235088985089,8.944607082732084
9.870235088985089,9.544607082732083
10.155949374699375,9.544607082732083
10.155949374699375,8.877940416065417
10.155949374699375,8.915440416065417
10.155949374699375,9.415440416065417
10.155949374699375,9.415440416065417
10.155949374699375,9.415440416065417
10.48928270803271,9.415440416065417
10.48928270803271,9.415440416065417
10.48928270803271,9.415440416065417
10.439282708032708,9.415440416065417
10.439282708032708,9.415440416065417
10.439282708032708,9.415440416065417
10.189282708032708,9.415440416065417
10.189282708032708,9.590440416065418
10.189282708032708,9.990440416065418
10.189282708032708,9.990440416065418
10.064282708032708,9.990440416065418
10.414282708032708,9.990440416065418
10.414282708032708,9.923773749398752
10.514282708032708,9.923773749398752
10.114282708032707,9.923773749398752
10.614282708032707,9.923773749398752
10.614282708032707,9.923773749398752
10.614282708032707,9.923773749398752
10.614282708032707,9.923773749398752
10.614282708032707,9.923773749398752
10.489282708032707,9.923773749398752
10.605949374699374,9.923773749398752
10.605949374699374,9.923773749398752
10.605949374699374,10.723773749398752
10.52261604136604,10.723773749398752
10.52261604136604,10.723773749398752
10.697616041366041,10.723773749398752
10.697616041366041,10.823773749398752
10.697616041366041,10.823773749398752
10.697616041366041,10.823773749398752
10.697616041366041,10.71544041606542
10.447616041366041,10.71544041606542
10.947616041366041,10.71544041606542
10.947616041366041,10.637662638287642
10.780949374699375,10.637662638287642
10.280949374699375,10.637662638287642
10.430949374699376,10.637662638287642
10.430949374699376,10.337662638287641
10.430949374699376,10.337662638287641
10.430949374699376,10.837662638287641
10.430949374699376,10.702477453102457
10.430949374699376,10.702477453102457
10.430949374699376,11.052477453102457
11.230949374699376,11.052477453102457
11.345949374699376,11.052477453102457
11.545949374699376,11.052477453102457
11.545949374699376,11.052477453102457
11.545949374699376,11.052477453102457
11.320949374699376,11.052477453102457
11.320949374699376,11.052477453102457
11.320949374699376,11.028667929292933
11.320949374699376,11.028667929292933
11.320949374699376,11.028667929292933
11.320949374699376,11.278667929292933
11.320949374699376,11.478667929292932
11.320949374699376,11.478667929292932
10.720949374699376,11.478667929292932
11.520949374699377,11.478667929292932
11.520949374699377,11.578667929292932
11.520949374699377,11.578667929292932
11.520949374699377,11.578667929292932
11.520949374699377,11.578667929292932
11.520949374699377,11.828667929292932
11.520949374699377,11.828667929292932
11.520949374699377,11.828667929292932
11.520949374699377,11.545334595959599
11.520949374699377,11.545334595959599
11.520949374699377,11.545334595959599
11.279877946127948,11.545334595959599
11.279877946127948,11.438191738816741
11.279877946127948,11.438191738816741
10.779877946127948,11.438191738816741
10.779877946127948,11.438191738816741
10.779877946127948,11.63819173881674
10.279877946127948,11.63819173881674
10.279877946127948,11.63819173881674
10.279877946127948,11.08194173881674
10.529877946127948,11.08194173881674
10.529877946127948,10.95694173881674
10.529877946127948,10.95694173881674
10.529877946127948,11.073013167388169
10.529877946127948,11.073013167388169
10.529877946127948,11.073013167388169
10.529877946127948,11.073013167388169
10.529877946127948,10.573013167388169
10.529877946127948,10.573013167388169
9.829877946127949,10.573013167388169
9.829877946127949,10.573013167388169
9.829877946127949,10.573013167388169
9.829877946127949,10.573013167388169
9.829877946127949,10.573013167388169
9.829877946127949,10.573013167388169
9.829877946127949,10.573013167388169
9.829877946127949,10.923013167388168
9.829877946127949,10.923013167388168
9.696544612794616,10.923013167388168
9.696544612794616,11.423013167388168
9.864726430976434,11.423013167388168
9.864726430976434,11.339679834054834
10.0313930976431,11.339679834054834
10.0313930976431,11.339679834054834
9.6313930976431,11.339679834054834
10.1313930976431,11.339679834054834
10.1313930976431,11.589679834054834
10.1313930976431,11.589679834054834
10.1313930976431,11.589679834054834
10.1313930976431,11.589679834054834
10.1313930976431,11.289679834054834
9.9313930976431,11.289679834054834
9.9313930976431,11.289679834054834
9.9313930976431,11.539679834054834
9.9313930976431,11.539679834054834
9.9313930976431,11.539679834054834
9.9313930976431,11.939679834054834
9.706393097643101,11.939679834054834
9.539726430976435,11.939679834054834
9.539726430976435,11.939679834054834
10.039726430976435,11.939679834054834
10.039726430976435,11.939679834054834
10.014726430976435,11.939679834054834
10.014726430976435,12.1938465007215
10.182908249158253,12.1938465007215
10.182908249158253,12.1938465007215
10.057908249158253,12.1938465007215
9.857908249158253,12.1938465007215
9.857908249158253,12.6938465007215
9.857908249158253,12.6938465007215
9.857908249158253,12.610513167388167
10.157908249158254,12.610513167388167
10.491241582491588,12.610513167388167
10.491241582491588,12.610513167388167
10.441241582491587,12.610513167388167
10.441241582491587,12.610513167388167
10.441241582491587,12.485513167388167
10.441241582491587,12.485513167388167
10.441241582491587,12.302179834054833
10.509423400673406,12.302179834054833
10.509423400673406,12.302179834054833
10.509423400673406,12.302179834054833
10.509423400673406,12.302179834054833
10.509423400673406,12.302179834054833
10.284423400673406,12.302179834054833
10.284423400673406,12.702179834054833
10.284423400673406,13.102179834054834
10.484423400673405,13.102179834054834
10.484423400673405,13.102179834054834
10.484423400673405,13.102179834054834
9.984423400673405,13.102179834054834
9.984423400673405,13.202179834054833
9.851090067340072,13.202179834054833
10.101090067340072,13.202179834054833
10.101090067340072,13.202179834054833
10.601090067340072,13.202179834054833
10.41927188552189,13.202179834054833
10.41927188552189,13.202179834054833
10.41927188552189,13.427179834054833
10.41927188552189,13.677179834054833
10.41927188552189,13.677179834054833
10.41927188552189,13.677179834054833
10.41927188552189,13.677179834054833
10.555635521885527,13.677179834054833
10.555635521885527,14.010513167388167
10.555635521885527,14.073013167388167
10.555635521885527,14.4063465007215
10.555635521885527,14.6063465007215
10.555635521885527,14.3344715007215
10.555635521885527,14.3344715007215
10.555635521885527,14.440027056277057
10.555635521885527,14.440027056277057
10.555635521885527,14.440027056277057
10.555635521885527,14.440027056277057
10.055635521885527,14.440027056277057
10.055635521885527,14.615027056277057
10.055635521885527,14.822169913419915
10.055635521885527,14.822169913419915
10.055635521885527,14.822169913419915
9.972302188552193,14.822169913419915
9.972302188552193,14.822169913419915
9.972302188552193,15.222169913419915
9.972302188552193,15.222169913419915
9.972302188552193,15.589312770562772
9.472302188552193,15.589312770562772
9.472302188552193,15.589312770562772
9.472302188552193,15.479937770562772
9.472302188552193,15.479937770562772
9.472302188552193,15.479937770562772
9.472302188552193,15.479937770562772
10.272302188552194,15.479937770562772
10.272302188552194,15.479937770562772
10.272302188552194,15.479937770562772
10.272302188552194,15.479937770562772
10.272302188552194,15.429937770562772
10.272302188552194,15.763271103896106
9.872302188552194,15.763271103896106
9.705635521885528,15.763271103896106
9.705635521885528,15.817437770562773
9.905635521885527,15.817437770562773
9.905635521885527,15.817437770562773
9.811191077441082,15.817437770562773
9.811191077441082,15.817437770562773
9.811191077441082,15.823119588744591
9.811191077441082,15.823119588744591
9.811191077441082,15.823119588744591
9.686191077441082,15.823119588744591
9.686191077441082,15.823119588744591
9.586191077441082,15.823119588744591
9.586191077441082,15.823119588744591
9.586191077441082,15.823119588744591
9.586191077441082,15.823119588744591
9.586191077441082,15.823119588744591
9.586191077441082,15.823119588744591
9.586191077441082,15.823119588744591
9.586191077441082,15.956452922077924
10.086191077441082,15.956452922077924
10.086191077441082,16.006452922077923
10.086191077441082,16.139786255411256
9.519524410774416,16.139786255411256
9.769524410774416,16.139786255411256
9.394524410774416,16.139786255411256
9.57785774410775,16.139786255411256
9.57785774410775,16.064786255411256
9.57785774410775,16.064786255411256
9.57785774410775,16.314786255411256
9.911191077441083,16.314786255411256
9.911191077441083,16.314786255411256
9.911191077441083,16.314786255411256
9.661191077441083,16.314786255411256
9.661191077441083,16.314786255411256
9.661191077441083,16.314786255411256
9.661191077441083,16.314786255411256
9.661191077441083,16.314786255411256
9.661191077441083,16.54811958874459
9.661191077441083,16.54811958874459
9.661191077441083,16.23561958874459
9.661191077441083,16.65228625541126
9.661191077441083,16.768952922077926
9.998691077441084,16.768952922077926
9.998691077441084,16.768952922077926
10.498691077441084,16.768952922077926
10.498691077441084,16.768952922077926
10.498691077441084,16.768952922077926
11.298691077441084,16.768952922077926
11.298691077441084,17.193952922077926
11.21535774410775,17.193952922077926
11.21535774410775,17.543952922077928
11.21535774410775,17.543952922077928
11.226468855218862,17.543952922077928
11.226468855218862,17.51895292207793
11.226468855218862,17.51895292207793
11.226468855218862,17.51895292207793
11.226468855218862,17.51895292207793
11.226468855218862,17.235619588744594
11.226468855218862,17.235619588744594
11.143135521885528,17.235619588744594
11.143135521885528,17.235619588744594
11.143135521885528,17.335619588744596
11.018135521885528,17.335619588744596
11.218135521885527,17.335619588744596
11.218135521885527,17.335619588744596
11.218135521885527,17.335619588744596
11.218135521885527,17.335619588744596
11.218135521885527,17.335619588744596
10.884802188552193,17.335619588744596
10.884802188552193,17.535619588744595
10.884802188552193,18.235619588744594
10.984802188552193,18.235619588744594
11.184802188552192,18.235619588744594
11.584802188552192,18.235619588744594
11.284802188552192,18.235619588744594
11.284802188552192,18.235619588744594
11.284802188552192,18.235619588744594
11.284802188552192,18.235619588744594
10.784802188552192,18.235619588744594
10.784802188552192,18.235619588744594
10.784802188552192,18.235619588744594
10.784802188552192,18.235619588744594
10.784802188552192,18.235619588744594
11.584802188552192,18.235619588744594
11.584802188552192,18.235619588744594
11.484802188552193,18.235619588744594
11.484802188552193,18.235619588744594
11.959802188552192,18.235619588744594
11.959802188552192,18.235619588744594
11.959802188552192,18.335619588744596
11.959802188552192,18.31181006493507
11.959802188552192,18.31181006493507
12.159802188552192,18.31181006493507
12.159802188552192,18.31181006493507
12.159802188552192,18.31181006493507
11.759802188552191,18.31181006493507
11.759802188552191,18.31181006493507
11.759802188552191,18.31181006493507
11.759802188552191,18.03681006493507
11.759802188552191,17.73681006493507
11.759802188552191,17.73681006493507
10.759802188552191,17.73681006493507
10.759802188552191,17.73681006493507
10.759802188552191,17.81681006493507
10.759802188552191,17.216810064935068
11.759802188552191,17.216810064935068
11.759802188552191,17.216810064935068
11.759802188552191,17.466810064935068
11.759802188552191,17.466810064935068
11.759802188552191,17.572365620490622
11.634802188552191,17.572365620490622
11.634802188552191,17.786651334776337
11.634802188552191,17.786651334776337
11.634802188552191,17.786651334776337
11.634802188552191,17.786651334776337
11.920516474266478,17.786651334776337
12.120516474266477,17.786651334776337
12.120516474266477,17.786651334776337
11.970516474266477,17.786651334776337
11.970516474266477,17.586651334776338
12.364266474266477,17.586651334776338
12.364266474266477,17.83109577922078
12.34759980759981,17.83109577922078
12.34759980759981,17.83109577922078
12.34759980759981,17.83109577922078
12.34759980759981,17.83109577922078
12.34759980759981,17.83109577922078
12.34759980759981,17.83109577922078
12.34759980759981,17.83109577922078
13.34759980759981,17.83109577922078
12.74759980759981,17.83109577922078
12.74759980759981,17.83109577922078
12.74759980759981,18.08109577922078
12.74759980759981,17.823952922077925
12.74759980759981,18.157286255411258
12.74759980759981,18.157286255411258
12.74759980759981,18.157286255411258
12.74759980759981,18.423952922077923
12.74759980759981,18.423952922077923
12.52259980759981,18.423952922077923
12.52259980759981,18.423952922077923
12.52259980759981,18.423952922077923
12.52259980759981,18.423952922077923
12.52259980759981,18.423952922077923
12.52259980759981,18.423952922077923
12.68259980759981,18.423952922077923
12.68259980759981,18.423952922077923
12.68259980759981,18.423952922077923
12.68259980759981,18.923952922077923
12.68259980759981,18.823952922077922
12.968314093314097,18.823952922077922
12.968314093314097,19.22395292207792
12.968314093314097,19.22395292207792
12.768314093314098,19.22395292207792
12.768314093314098,19.073952922077922
12.768314093314098,19.073952922077922
12.768314093314098,19.073952922077922
13.268314093314098,19.073952922077922
13.375456950456956,19.073952922077922
13.375456950456956,19.073952922077922
13.375456950456956,19.073952922077922
13.59027176527177,19.073952922077922
13.59027176527177,19.073952922077922
13.59027176527177,19.073952922077922
13.59027176527177,19.073952922077922
13.59027176527177,19.27395292207792
13.59027176527177,19.373952922077923
13.59027176527177,19.373952922077923
13.59027176527177,19.373952922077923
13.79027176527177,19.373952922077923
13.79027176527177,20.173952922077923
13.79027176527177,20.573952922077922
13.79027176527177,20.47395292207792
13.79027176527177,20.47395292207792
13.79027176527177,20.47395292207792
13.79027176527177,20.28645292207792
13.79027176527177,20.22395292207792
13.79027176527177,20.36457792207792
13.39027176527177,20.36457792207792
13.07777176527177,20.36457792207792
13.05277176527177,20.36457792207792
12.597216209716214,20.36457792207792
12.097216209716214,20.36457792207792
12.097216209716214,20.36457792207792
12.097216209716214,19.997911255411253
12.097216209716214,20.197911255411253
12.097216209716214,20.197911255411253
12.225787638287642,20.197911255411253
12.225787638287642,20.197911255411253
12.225787638287642,20.531244588744585
12.225787638287642,20.531244588744585
12.225787638287642,20.531244588744585
13.025787638287643,20.531244588744585
13.2829304954305,20.531244588744585
13.4829304954305,20.531244588744585
13.4829304954305,20.24791125541125
12.9829304954305,20.24791125541125
12.9829304954305,20.24791125541125
12.9829304954305,20.24791125541125
12.9829304954305,20.24791125541125
12.9829304954305,20.24791125541125
13.4829304954305,20.24791125541125
13.9829304954305,20.24791125541125
13.9829304954305,20.24791125541125
13.9829304954305,20.62291125541125
13.9829304954305,20.82291125541125
13.9829304954305,21.32291125541125
14.5829304954305,21.32291125541125
14.5829304954305,21.32291125541125
14.4629304954305,21.32291125541125
14.4629304954305,21.32291125541125
14.4629304954305,21.32291125541125
14.4629304954305,21.32291125541125
14.4629304954305,21.389577922077915
14.4629304954305,21.389577922077915
14.4629304954305,21.389577922077915
14.9629304954305,21.389577922077915
14.9629304954305,21.389577922077915
14.4629304954305,21.389577922077915
14.4629304954305,21.389577922077915
14.4629304954305,21.519577922077914
14.4629304954305,21.519577922077914
14.4629304954305,21.769577922077914
14.6629304954305,21.769577922077914
14.429597162097167,21.769577922077914
14.429597162097167,21.87513347763347
14.429597162097167,21.87513347763347
14.429597162097167,22.053704906204896
14.429597162097167,22.382276334776325
14.429597162097167,22.382276334776325
14.429597162097167,22.382276334776325
15.229597162097168,22.382276334776325
15.129597162097168,22.382276334776325
15.129597162097168,22.382276334776325
15.254597162097168,22.382276334776325
14.754597162097168,22.382276334776325
14.840067247567253,22.382276334776325
14.840067247567253,22.382276334776325
14.840067247567253,22.382276334776325
14.840067247567253,22.557276334776326
14.840067247567253,22.623943001442992
14.840067247567253,22.623943001442992
14.190067247567253,22.623943001442992
14.190067247567253,22.623943001442992
14.190067247567253,22.623943001442992
14.190067247567253,22.623943001442992
14.390067247567252,22.623943001442992
14.790067247567253,22.623943001442992
14.790067247567253,22.623943001442992
14.790067247567253,21.82394300144299
14.865067247567252,21.82394300144299
14.865067247567252,21.82394300144299
14.365067247567252,21.82394300144299
14.365067247567252,21.82394300144299
14.365067247567252,21.82394300144299
14.365067247567252,21.82394300144299
14.365067247567252,21.82394300144299
15.365067247567252,21.82394300144299
15.140067247567252,21.82394300144299
15.140067247567252,21.873943001442992
15.140067247567252,21.873943001442992
15.140067247567252,22.02394300144299
15.140067247567252,22.232276334776323
15.140067247567252,22.332276334776324
15.140067247567252,22.332276334776324
15.140067247567252,22.332276334776324
14.640067247567252,22.332276334776324
14.640067247567252,22.332276334776324
14.640067247567252,22.332276334776324
14.640067247567252,22.332276334776324
14.568638676138681,22.332276334776324
14.568638676138681,22.332276334776324
14.568638676138681,22.05033189033188
14.705002312502318,22.05033189033188
15.038335645835652,22.05033189033188
14.905002312502319,22.05033189033188
14.905002312502319,22.183665223665212
14.905002312502319,22.183665223665212
